Order_ID,Customer_ID,Order_Date,Product,Category,Quantity,Price,City,Total_Amount
ORD00329,CUST03954,08-05-2023,Camera,Electronics,5,3208,Mumbai,16040
ORD00330,CUST03396,01-08-2023,T-shirt,Fashion,1,12235,Mumbai,12235
ORD00331,CUST01896,11-07-2022,Watch,Fashion,2,25020,Pune,50040
ORD00332,CUST04419,30-06-2022,Watch,Fashion,4,49250,Bangalore,197000
ORD00333,CUST01117,01-01-2024,Shoes,Fashion,4,4660,Chennai,18640
ORD00334,CUST00992,25-11-2022,Watch,Fashion,5,18736,Hyderabad,93680
ORD00335,CUST04844,20-06-2022,Headphones,Electronics,1,7510,Bangalore,7510
ORD00336,CUST01718,12-08-2022,Mobile,Electronics,1,22632,Delhi,22632
ORD00337,CUST02247,14-09-2022,Watch,Fashion,5,22247,Delhi,111235
ORD00338,CUST02278,11-05-2023,Headphones,Electronics,5,13105,Pune,65525
ORD00339,CUST02995,05-10-2023,T-shirt,Fashion,3,13569,Hyderabad,40707
ORD00340,CUST02571,14-02-2023,Laptop,Electronics,1,24448,Delhi,24448
ORD00341,CUST04432,10-01-2023,T-shirt,Fashion,5,26792,Hyderabad,133960
ORD00342,CUST00161,05-11-2023,Mobile,Electronics,1,28206,Mumbai,28206
ORD00343,CUST00857,01-01-2024,Watch,Fashion,5,21415,Mumbai,107075
ORD00344,CUST03987,07-07-2023,Camera,Electronics,3,35708,Bangalore,107124
ORD00345,CUST02018,04-05-2022,Tablet,Electronics,3,25342,Pune,76026
ORD00346,CUST00365,11-03-2023,T-shirt,Fashion,4,12901,Hyderabad,51604
ORD00347,CUST02070,24-07-2023,Tablet,Electronics,5,13087,Bangalore,65435
ORD00348,CUST03956,09-01-2022,Mobile,Electronics,5,29959,Bangalore,149795
ORD00349,CUST04675,31-05-2023,Watch,Fashion,4,25820,Hyderabad,103280
ORD00350,CUST01256,15-08-2023,Tablet,Electronics,4,11471,Mumbai,45884
ORD00351,CUST04247,10-01-2022,Headphones,Electronics,2,634,Bangalore,1268
ORD00352,CUST01995,12-07-2022,Camera,Electronics,1,49878,Pune,49878
ORD00353,CUST00414,12-01-2022,Shoes,Fashion,1,14733,Chennai,14733
ORD00354,CUST01104,13-09-2023,Mobile,Electronics,4,29478,Bangalore,117912
ORD00355,CUST00241,17-02-2023,Tablet,Electronics,4,27605,Bangalore,110420
ORD00356,CUST02386,06-07-2023,Watch,Fashion,4,1396,Delhi,5584
ORD00357,CUST01388,24-04-2023,Shoes,Fashion,2,49767,Delhi,99534
ORD00358,CUST03099,04-11-2023,Shoes,Fashion,5,9678,Chennai,48390
ORD00359,CUST04616,19-03-2023,Tablet,Electronics,5,42696,Bangalore,213480
ORD00360,CUST00908,12-11-2023,T-shirt,Fashion,1,39245,Pune,39245
ORD00361,CUST03209,12-11-2022,Mobile,Electronics,3,2954,Bangalore,8862
ORD00362,CUST04093,13-09-2022,Camera,Electronics,2,35970,Chennai,71940
ORD00363,CUST03537,02-10-2023,Mobile,Electronics,4,21352,Delhi,85408
ORD00364,CUST04571,13-08-2023,Headphones,Electronics,5,38401,Mumbai,192005
ORD00365,CUST01866,01-02-2022,Tablet,Electronics,2,13705,Hyderabad,27410
ORD00366,CUST03942,13-05-2023,Tablet,Electronics,1,1594,Mumbai,1594
ORD00367,CUST01783,05-10-2022,Mobile,Electronics,2,25736,Pune,51472
ORD00368,CUST01592,09-08-2023,T-shirt,Fashion,3,48988,Hyderabad,146964
ORD00369,CUST03278,02-12-2023,Laptop,Electronics,3,16068,Delhi,48204
ORD00370,CUST03642,07-04-2023,Shoes,Fashion,1,6116,Delhi,6116
ORD00371,CUST00829,05-08-2022,T-shirt,Fashion,3,44901,Delhi,134703
ORD00372,CUST02566,01-02-2023,Camera,Electronics,5,41361,Delhi,206805
ORD00373,CUST00697,21-07-2022,Watch,Fashion,3,23726,Mumbai,71178
ORD00374,CUST02539,18-05-2023,Watch,Fashion,4,33363,Chennai,133452
ORD00375,CUST04360,28-03-2022,Watch,Fashion,2,18337,Pune,36674
ORD00376,CUST04817,20-11-2022,Mobile,Electronics,3,15235,Chennai,45705
ORD00377,CUST00742,03-09-2023,Watch,Fashion,5,23244,Chennai,116220
ORD00378,CUST01345,31-03-2023,Watch,Fashion,3,15584,Mumbai,46752
ORD00379,CUST04926,25-06-2023,Mobile,Electronics,3,9733,Mumbai,29199
ORD00380,CUST02255,24-05-2023,Watch,Fashion,2,2169,Hyderabad,4338
ORD00381,CUST02415,15-12-2023,Shoes,Fashion,2,11570,Delhi,23140
ORD00382,CUST00771,27-04-2023,Mobile,Electronics,1,3975,Bangalore,3975
ORD00383,CUST04503,16-09-2022,Shoes,Fashion,2,18512,Chennai,37024
ORD00384,CUST03617,28-12-2023,Watch,Fashion,5,2167,Pune,10835
ORD00385,CUST02042,07-07-2023,Tablet,Electronics,3,842,Bangalore,2526
ORD00386,CUST04438,24-03-2023,Tablet,Electronics,1,31432,Mumbai,31432
ORD00387,CUST00827,31-12-2023,Laptop,Electronics,4,38726,Delhi,154904
ORD00388,CUST04160,16-06-2022,T-shirt,Fashion,5,37306,Delhi,186530
ORD00389,CUST01684,27-02-2022,Watch,Fashion,1,45535,Bangalore,45535
ORD00390,CUST04503,21-05-2022,Laptop,Electronics,3,27887,Delhi,83661
ORD00391,CUST00632,12-01-2023,Watch,Fashion,5,641,Chennai,3205
ORD00392,CUST03700,05-10-2022,Shoes,Fashion,1,27336,Hyderabad,27336
ORD00393,CUST03102,20-05-2023,Watch,Fashion,1,3958,Mumbai,3958
ORD00394,CUST03776,26-05-2023,T-shirt,Fashion,5,8740,Bangalore,43700
ORD00395,CUST00627,05-06-2022,Shoes,Fashion,3,32163,Pune,96489
ORD00396,CUST00165,17-02-2023,Mobile,Electronics,5,4631,Pune,23155
ORD00397,CUST03768,02-02-2022,Shoes,Fashion,2,8603,Mumbai,17206
ORD00398,CUST00186,22-12-2022,Tablet,Electronics,1,15199,Chennai,15199
ORD00399,CUST00331,15-10-2022,Watch,Fashion,3,26449,Chennai,79347
ORD00400,CUST00471,15-07-2023,Watch,Fashion,5,14556,Pune,72780
ORD00401,CUST04154,20-11-2022,Headphones,Electronics,4,6264,Bangalore,25056
ORD00402,CUST02248,06-10-2023,Mobile,Electronics,5,33178,Hyderabad,165890
ORD00403,CUST01180,08-08-2023,Laptop,Electronics,1,18506,Bangalore,18506
ORD00404,CUST04824,31-01-2023,Laptop,Electronics,4,29479,Bangalore,117916
ORD00405,CUST04211,09-08-2022,T-shirt,Fashion,2,4865,Bangalore,9730
ORD00406,CUST04879,03-05-2022,Tablet,Electronics,1,14112,Mumbai,14112
ORD00407,CUST00141,13-09-2023,Shoes,Fashion,2,18105,Pune,36210
ORD00408,CUST02246,15-11-2023,Watch,Fashion,4,46072,Hyderabad,184288
ORD00409,CUST01311,04-09-2023,Headphones,Electronics,5,49431,Mumbai,247155
ORD00410,CUST03706,07-03-2023,T-shirt,Fashion,4,44618,Hyderabad,178472
ORD00411,CUST04908,14-05-2023,Tablet,Electronics,5,3540,Mumbai,17700
ORD00412,CUST04704,24-07-2023,Mobile,Electronics,4,41260,Hyderabad,165040
ORD00413,CUST02502,26-05-2022,T-shirt,Fashion,4,11598,Pune,46392
ORD00414,CUST04696,13-09-2022,T-shirt,Fashion,1,22781,Delhi,22781
ORD00415,CUST00106,04-06-2022,Tablet,Electronics,4,10803,Delhi,43212
ORD00416,CUST03118,23-07-2023,Watch,Fashion,2,47814,Delhi,95628
ORD00417,CUST03454,07-10-2023,Mobile,Electronics,3,12509,Bangalore,37527
ORD00418,CUST02003,08-09-2023,Shoes,Fashion,1,25734,Pune,25734
ORD00419,CUST02577,18-10-2023,Camera,Electronics,1,22892,Delhi,22892
ORD00420,CUST03894,12-03-2022,Mobile,Electronics,2,31681,Bangalore,63362
ORD00421,CUST01837,21-04-2023,Camera,Electronics,5,43739,Hyderabad,218695
ORD00422,CUST04042,28-07-2022,Headphones,Electronics,2,15821,Chennai,31642
ORD00423,CUST03738,05-10-2023,Tablet,Electronics,5,27338,Delhi,136690
ORD00424,CUST00240,24-03-2022,Shoes,Fashion,3,8081,Bangalore,24243
ORD00425,CUST00438,12-12-2023,T-shirt,Fashion,3,4944,Mumbai,14832
ORD00426,CUST04069,26-09-2023,Shoes,Fashion,3,41536,Bangalore,124608
ORD00427,CUST00557,17-02-2023,Laptop,Electronics,5,22559,Hyderabad,112795
ORD00428,CUST03838,25-12-2023,Headphones,Electronics,3,15014,Bangalore,45042
ORD00429,CUST03691,12-06-2023,Watch,Fashion,2,31321,Mumbai,62642
ORD00430,CUST00603,11-10-2022,Mobile,Electronics,1,26197,Pune,26197
ORD00431,CUST03993,29-10-2023,Watch,Fashion,5,15295,Delhi,76475
ORD00432,CUST00045,14-11-2022,Camera,Electronics,1,3790,Delhi,3790
ORD00433,CUST01576,14-11-2022,Shoes,Fashion,3,29905,Chennai,89715
ORD00434,CUST04220,17-10-2022,T-shirt,Fashion,4,19191,Delhi,76764
ORD00435,CUST01640,12-02-2023,Tablet,Electronics,5,44288,Bangalore,221440
ORD00436,CUST00518,01-11-2022,Shoes,Fashion,2,38914,Delhi,77828
ORD00437,CUST02989,18-04-2022,Shoes,Fashion,1,6994,Delhi,6994
ORD00438,CUST03171,08-08-2022,Headphones,Electronics,2,39722,Bangalore,79444
ORD00439,CUST04221,12-10-2022,Laptop,Electronics,4,41034,Chennai,164136
ORD00440,CUST04280,14-11-2022,Mobile,Electronics,1,31433,Hyderabad,31433
ORD00441,CUST04030,22-10-2023,T-shirt,Fashion,1,30275,Pune,30275
ORD00442,CUST00872,21-10-2023,Laptop,Electronics,3,33474,Hyderabad,100422
ORD00443,CUST00231,12-06-2023,T-shirt,Fashion,4,36354,Delhi,145416
ORD00444,CUST04932,23-03-2023,Mobile,Electronics,5,39910,Pune,199550
ORD00445,CUST02533,03-12-2023,T-shirt,Fashion,1,32669,Delhi,32669
ORD00446,CUST02101,14-01-2022,Camera,Electronics,5,45156,Mumbai,225780
ORD00447,CUST00929,08-02-2023,T-shirt,Fashion,1,13925,Mumbai,13925
ORD00448,CUST00265,18-04-2023,Mobile,Electronics,4,24860,Pune,99440
ORD00449,CUST03798,16-07-2022,Headphones,Electronics,5,29797,Mumbai,148985
ORD00450,CUST02109,06-03-2023,Tablet,Electronics,2,39335,Hyderabad,78670
ORD00451,CUST00347,25-09-2022,T-shirt,Fashion,5,29383,Delhi,146915
ORD00452,CUST00072,23-05-2023,Tablet,Electronics,4,40188,Mumbai,160752
ORD00453,CUST02045,23-12-2023,T-shirt,Fashion,3,38758,Mumbai,116274
ORD00454,CUST02211,09-09-2023,Mobile,Electronics,3,30079,Chennai,90237
ORD00455,CUST00463,11-11-2023,Mobile,Electronics,1,44006,Delhi,44006
ORD00456,CUST01243,13-06-2022,Tablet,Electronics,1,3002,Mumbai,3002
ORD00457,CUST04445,11-08-2022,Mobile,Electronics,2,26608,Mumbai,53216
ORD00458,CUST00698,03-07-2023,Camera,Electronics,5,30665,Bangalore,153325
ORD00459,CUST00402,01-03-2023,Tablet,Electronics,2,24448,Hyderabad,48896
ORD00460,CUST01014,27-12-2023,Shoes,Fashion,1,28486,Delhi,28486
ORD00461,CUST03605,22-04-2022,Tablet,Electronics,4,23253,Bangalore,93012
ORD00462,CUST00654,18-09-2022,Headphones,Electronics,4,10183,Mumbai,40732
ORD00463,CUST00304,08-05-2023,T-shirt,Fashion,5,23077,Hyderabad,115385
ORD00464,CUST03672,09-06-2022,Shoes,Fashion,4,7360,Chennai,29440
ORD00465,CUST03109,06-06-2022,Shoes,Fashion,4,16076,Mumbai,64304
ORD00466,CUST04180,20-02-2022,Headphones,Electronics,3,49141,Pune,147423
ORD00467,CUST00114,05-10-2022,Shoes,Fashion,2,12702,Delhi,25404
ORD00468,CUST03385,22-09-2023,Watch,Fashion,3,1360,Pune,4080
ORD00469,CUST01470,23-12-2023,Watch,Fashion,3,6641,Mumbai,19923
ORD00470,CUST03881,23-01-2022,Tablet,Electronics,4,26122,Chennai,104488
ORD00471,CUST03908,07-08-2023,Headphones,Electronics,1,9523,Chennai,9523
ORD00472,CUST02395,05-03-2023,T-shirt,Fashion,2,25866,Pune,51732
ORD00473,CUST02549,24-10-2023,Laptop,Electronics,4,42133,Mumbai,168532
ORD00474,CUST01328,04-11-2022,Headphones,Electronics,5,22407,Pune,112035
ORD00475,CUST03704,10-12-2022,Headphones,Electronics,1,46572,Chennai,46572
ORD00476,CUST00519,17-11-2022,Watch,Fashion,2,46449,Mumbai,92898
ORD00477,CUST02426,08-08-2022,Mobile,Electronics,2,23946,Pune,47892
ORD00478,CUST03451,30-03-2023,Mobile,Electronics,1,25396,Pune,25396
ORD00479,CUST01625,28-04-2023,Headphones,Electronics,1,6745,Chennai,6745
ORD00480,CUST00733,08-01-2023,Laptop,Electronics,4,20386,Mumbai,81544
ORD00481,CUST03251,24-05-2023,Watch,Fashion,3,9398,Pune,28194
ORD00482,CUST02561,04-03-2022,Mobile,Electronics,1,38650,Delhi,38650
ORD00483,CUST04984,24-07-2022,Headphones,Electronics,3,36285,Mumbai,108855
ORD00484,CUST03032,11-11-2022,Headphones,Electronics,1,34803,Chennai,34803
ORD00485,CUST04116,06-07-2022,Camera,Electronics,3,6308,Hyderabad,18924
ORD00486,CUST02670,28-04-2023,Mobile,Electronics,5,18701,Hyderabad,93505
ORD00487,CUST00204,01-09-2023,Shoes,Fashion,3,49094,Hyderabad,147282
ORD00488,CUST04411,05-12-2023,Headphones,Electronics,1,15778,Pune,15778
ORD00489,CUST03364,19-10-2022,Shoes,Fashion,3,39208,Chennai,117624
ORD00490,CUST02208,18-03-2023,Camera,Electronics,1,3828,Mumbai,3828
ORD00491,CUST00496,16-08-2023,Camera,Electronics,4,7954,Pune,31816
ORD00492,CUST04129,22-06-2022,Headphones,Electronics,5,37422,Pune,187110
ORD00493,CUST04056,16-02-2022,Headphones,Electronics,2,43043,Hyderabad,86086
ORD00494,CUST02258,28-02-2022,Mobile,Electronics,1,24752,Hyderabad,24752
ORD00495,CUST00570,17-09-2022,T-shirt,Fashion,5,19222,Pune,96110
ORD00496,CUST03015,20-08-2022,Camera,Electronics,2,10908,Hyderabad,21816
ORD00497,CUST03560,28-08-2023,Tablet,Electronics,2,6462,Pune,12924
ORD00498,CUST03437,17-06-2022,Mobile,Electronics,3,22637,Chennai,67911
ORD00499,CUST01531,22-12-2023,Laptop,Electronics,3,19942,Mumbai,59826
ORD00500,CUST00156,16-07-2023,Laptop,Electronics,2,33632,Mumbai,67264
ORD00501,CUST02190,12-08-2022,Camera,Electronics,3,30201,Bangalore,90603
ORD00502,CUST02577,09-05-2022,Mobile,Electronics,4,14003,Bangalore,56012
ORD00503,CUST04581,24-11-2023,Watch,Fashion,1,43508,Pune,43508
ORD00504,CUST00907,26-03-2022,Mobile,Electronics,5,31058,Bangalore,155290
ORD00505,CUST01312,02-12-2022,Watch,Fashion,4,38050,Bangalore,152200
ORD00506,CUST03909,18-09-2022,Camera,Electronics,1,48681,Pune,48681
ORD00507,CUST00646,14-12-2023,Headphones,Electronics,3,4069,Chennai,12207
ORD00508,CUST03154,11-02-2023,Watch,Fashion,4,10662,Mumbai,42648
ORD00509,CUST00020,26-08-2022,Headphones,Electronics,4,25591,Mumbai,102364
ORD00510,CUST04808,18-01-2022,Headphones,Electronics,5,22281,Hyderabad,111405
ORD00511,CUST04280,06-04-2023,Watch,Fashion,2,13721,Hyderabad,27442
ORD00512,CUST04201,03-10-2022,Watch,Fashion,4,43740,Delhi,174960
ORD00513,CUST04185,31-08-2023,Shoes,Fashion,4,12737,Bangalore,50948
ORD00514,CUST03490,08-09-2022,Mobile,Electronics,4,39219,Bangalore,156876
ORD00515,CUST04139,06-12-2023,Shoes,Fashion,5,45541,Mumbai,227705
ORD00516,CUST01241,27-12-2022,Laptop,Electronics,1,19469,Mumbai,19469
ORD00517,CUST00250,17-03-2022,T-shirt,Fashion,4,16937,Pune,67748
ORD00518,CUST03285,04-12-2022,Headphones,Electronics,3,39876,Pune,119628
ORD00519,CUST03892,22-01-2023,Headphones,Electronics,1,13391,Chennai,13391
ORD00520,CUST03984,07-12-2022,Mobile,Electronics,2,4116,Delhi,8232
ORD00521,CUST02714,10-06-2023,Shoes,Fashion,2,28726,Pune,57452
ORD00522,CUST00217,26-10-2022,Shoes,Fashion,5,36301,Chennai,181505
ORD00523,CUST00694,08-10-2023,Watch,Fashion,5,32309,Bangalore,161545
ORD00524,CUST04188,17-04-2022,Shoes,Fashion,1,1228,Chennai,1228
ORD00525,CUST01554,24-12-2023,Headphones,Electronics,5,22569,Hyderabad,112845
ORD00526,CUST03189,24-02-2022,Watch,Fashion,4,48441,Delhi,193764
ORD00527,CUST02849,15-01-2022,T-shirt,Fashion,1,34057,Pune,34057
ORD00528,CUST00856,20-08-2022,Headphones,Electronics,4,44265,Mumbai,177060
ORD00529,CUST04582,24-06-2022,Camera,Electronics,5,35752,Bangalore,178760
ORD00530,CUST04048,02-09-2023,Shoes,Fashion,1,42664,Mumbai,42664
ORD00531,CUST02649,28-03-2022,Watch,Fashion,3,6252,Chennai,18756
ORD00532,CUST04018,18-07-2023,Mobile,Electronics,3,33024,Hyderabad,99072
ORD00533,CUST03091,30-07-2022,Headphones,Electronics,1,1049,Hyderabad,1049
ORD00534,CUST04501,14-06-2023,Mobile,Electronics,1,5988,Pune,5988
ORD00535,CUST04016,07-04-2022,Shoes,Fashion,2,17200,Delhi,34400
ORD00536,CUST02462,31-01-2023,T-shirt,Fashion,1,17391,Bangalore,17391
ORD00537,CUST00780,25-11-2022,Shoes,Fashion,1,24465,Hyderabad,24465
ORD00538,CUST03888,26-01-2023,Headphones,Electronics,4,2157,Delhi,8628
ORD00539,CUST00031,25-08-2023,T-shirt,Fashion,4,4023,Chennai,16092
ORD00540,CUST02387,16-02-2022,Mobile,Electronics,5,42330,Bangalore,211650
ORD00541,CUST03829,15-02-2022,T-shirt,Fashion,2,32577,Pune,65154
ORD00542,CUST00891,04-05-2022,Tablet,Electronics,5,20752,Pune,103760
ORD00543,CUST00669,10-11-2023,Camera,Electronics,5,10480,Delhi,52400
ORD00544,CUST03207,19-10-2023,Laptop,Electronics,1,30383,Chennai,30383
ORD00545,CUST00153,08-11-2022,Tablet,Electronics,4,45093,Mumbai,180372
ORD00546,CUST04802,18-11-2022,Mobile,Electronics,1,37931,Delhi,37931
ORD00547,CUST01384,25-01-2023,Camera,Electronics,3,43780,Mumbai,131340
ORD00548,CUST02989,26-10-2022,Watch,Fashion,4,23486,Bangalore,93944
ORD00549,CUST02387,17-11-2022,T-shirt,Fashion,1,33163,Pune,33163
ORD00550,CUST01167,13-09-2023,Shoes,Fashion,5,33530,Pune,167650
ORD00551,CUST01653,16-03-2022,Shoes,Fashion,5,32979,Chennai,164895
ORD00552,CUST01472,16-04-2023,Laptop,Electronics,5,16205,Bangalore,81025
ORD00553,CUST04373,08-01-2022,Mobile,Electronics,5,11141,Delhi,55705
ORD00554,CUST01429,04-06-2022,Camera,Electronics,5,41965,Delhi,209825
ORD00555,CUST04592,10-05-2023,Shoes,Fashion,4,9990,Delhi,39960
ORD00556,CUST01029,13-03-2023,Headphones,Electronics,4,26571,Delhi,106284
ORD00557,CUST02281,09-02-2023,Shoes,Fashion,2,7131,Delhi,14262
ORD00558,CUST00755,17-01-2023,T-shirt,Fashion,3,39738,Hyderabad,119214
ORD00559,CUST03244,04-02-2023,Mobile,Electronics,5,5758,Hyderabad,28790
ORD00560,CUST01622,14-04-2023,Tablet,Electronics,1,43036,Bangalore,43036
ORD00561,CUST04941,09-01-2022,Headphones,Electronics,1,21662,Chennai,21662
ORD00562,CUST03164,13-09-2022,Headphones,Electronics,2,36415,Hyderabad,72830
ORD00563,CUST00406,04-05-2022,Tablet,Electronics,2,5161,Mumbai,10322
ORD00564,CUST03999,07-08-2022,Shoes,Fashion,4,25158,Hyderabad,100632
ORD00565,CUST00596,15-07-2023,T-shirt,Fashion,4,32560,Chennai,130240
ORD00566,CUST03644,04-09-2022,T-shirt,Fashion,3,35459,Hyderabad,106377
ORD00567,CUST03293,15-08-2022,Tablet,Electronics,4,17846,Hyderabad,71384
ORD00568,CUST02550,25-01-2022,Laptop,Electronics,1,25444,Mumbai,25444
ORD00569,CUST04636,10-09-2023,Watch,Fashion,4,16704,Hyderabad,66816
ORD00570,CUST03252,14-07-2022,Laptop,Electronics,5,17958,Hyderabad,89790
ORD00571,CUST04196,12-11-2022,Laptop,Electronics,3,21337,Mumbai,64011
ORD00572,CUST03250,10-11-2022,Watch,Fashion,2,36006,Pune,72012
ORD00573,CUST04882,12-07-2023,Headphones,Electronics,2,23453,Chennai,46906
ORD00574,CUST04995,06-08-2023,Watch,Fashion,3,26479,Mumbai,79437
ORD00575,CUST01993,29-04-2023,Shoes,Fashion,5,17681,Chennai,88405
ORD00576,CUST03408,01-10-2022,Mobile,Electronics,1,26886,Pune,26886
ORD00577,CUST01025,15-11-2022,Mobile,Electronics,3,24937,Chennai,74811
ORD00578,CUST03645,12-02-2023,Laptop,Electronics,4,3301,Bangalore,13204
ORD00579,CUST02748,31-05-2022,Laptop,Electronics,1,39767,Chennai,39767
ORD00580,CUST01118,14-03-2022,Laptop,Electronics,2,43644,Mumbai,87288
ORD00581,CUST03394,08-03-2023,Laptop,Electronics,4,33318,Hyderabad,133272
ORD00582,CUST02260,05-07-2022,T-shirt,Fashion,4,25016,Delhi,100064
ORD00583,CUST00798,30-08-2023,Laptop,Electronics,4,32391,Bangalore,129564
ORD00584,CUST02295,29-12-2023,Tablet,Electronics,3,9321,Delhi,27963
ORD00585,CUST03860,23-06-2022,Laptop,Electronics,1,22638,Mumbai,22638
ORD00586,CUST01901,06-04-2022,Mobile,Electronics,1,28045,Delhi,28045
ORD00587,CUST04485,26-03-2022,Mobile,Electronics,5,15116,Mumbai,75580
ORD00588,CUST01685,07-10-2023,Watch,Fashion,1,12679,Hyderabad,12679
ORD00589,CUST02447,06-08-2023,Mobile,Electronics,1,38192,Chennai,38192
ORD00590,CUST00245,24-04-2023,Tablet,Electronics,1,26868,Bangalore,26868
ORD00591,CUST04933,29-03-2023,Camera,Electronics,4,25238,Delhi,100952
ORD00592,CUST02468,16-01-2023,Mobile,Electronics,5,534,Pune,2670
ORD00593,CUST03455,23-01-2022,Tablet,Electronics,3,25408,Pune,76224
ORD00594,CUST01574,12-01-2022,T-shirt,Fashion,5,14286,Pune,71430
ORD00595,CUST04797,17-05-2022,Watch,Fashion,2,9297,Mumbai,18594
ORD00596,CUST00853,18-01-2023,T-shirt,Fashion,5,36347,Delhi,181735
ORD00597,CUST02175,06-06-2022,Shoes,Fashion,1,12010,Delhi,12010
ORD00598,CUST02768,24-04-2022,Shoes,Fashion,2,46247,Pune,92494
ORD00599,CUST03136,15-01-2023,T-shirt,Fashion,1,14154,Mumbai,14154
ORD00600,CUST03548,07-08-2022,Headphones,Electronics,3,1737,Pune,5211
ORD00601,CUST00026,11-05-2023,Camera,Electronics,2,32521,Mumbai,65042
ORD00602,CUST03199,10-10-2022,Camera,Electronics,3,23853,Pune,71559
ORD00603,CUST01735,09-09-2023,Headphones,Electronics,4,35358,Chennai,141432
ORD00604,CUST00492,24-10-2023,T-shirt,Fashion,3,5929,Hyderabad,17787
ORD00605,CUST02348,08-01-2023,Shoes,Fashion,2,8356,Pune,16712
ORD00606,CUST04599,25-08-2023,Tablet,Electronics,4,34460,Chennai,137840
ORD00607,CUST04428,22-08-2023,Shoes,Fashion,5,17006,Chennai,85030
ORD00608,CUST01632,29-11-2022,Headphones,Electronics,2,48810,Bangalore,97620
ORD00609,CUST01608,14-10-2023,Tablet,Electronics,2,31530,Hyderabad,63060
ORD00610,CUST03899,26-09-2023,Shoes,Fashion,5,27834,Mumbai,139170
ORD00611,CUST04721,26-06-2023,Watch,Fashion,4,31889,Hyderabad,127556
ORD00612,CUST00039,04-05-2022,Shoes,Fashion,1,16672,Hyderabad,16672
ORD00613,CUST03469,28-04-2022,Watch,Fashion,2,13708,Pune,27416
ORD00614,CUST02296,11-03-2023,Tablet,Electronics,2,21993,Bangalore,43986
ORD00615,CUST00151,17-12-2023,Camera,Electronics,3,2517,Pune,7551
ORD00616,CUST00053,20-05-2023,Camera,Electronics,4,35691,Mumbai,142764
ORD00617,CUST00760,13-01-2023,Tablet,Electronics,4,2578,Pune,10312
ORD00618,CUST03110,25-10-2023,T-shirt,Fashion,2,14470,Chennai,28940
ORD00619,CUST01295,21-03-2022,Laptop,Electronics,4,10563,Chennai,42252
ORD00620,CUST03628,27-02-2022,Tablet,Electronics,4,33514,Mumbai,134056
ORD00621,CUST00932,08-04-2023,Tablet,Electronics,4,48774,Bangalore,195096
ORD00622,CUST01084,27-12-2022,Shoes,Fashion,4,22659,Pune,90636
ORD00623,CUST01688,25-06-2023,Tablet,Electronics,4,30221,Mumbai,120884
ORD00624,CUST03296,04-08-2023,Shoes,Fashion,4,4391,Pune,17564
ORD00625,CUST00449,07-09-2022,Mobile,Electronics,2,45145,Delhi,90290
ORD00626,CUST03963,01-02-2022,Camera,Electronics,2,8286,Mumbai,16572
ORD00627,CUST03931,26-11-2022,Tablet,Electronics,2,44493,Mumbai,88986
ORD00628,CUST04166,28-06-2022,Tablet,Electronics,5,45492,Pune,227460
ORD00629,CUST04147,25-09-2023,Watch,Fashion,4,32412,Chennai,129648
ORD00630,CUST03962,01-06-2023,Watch,Fashion,1,19015,Bangalore,19015
ORD00631,CUST03944,04-08-2022,Laptop,Electronics,4,12784,Mumbai,51136
ORD00632,CUST04150,02-03-2022,Headphones,Electronics,4,14019,Hyderabad,56076
ORD00633,CUST04125,06-12-2022,Camera,Electronics,1,24432,Delhi,24432
ORD00634,CUST00694,07-05-2022,Headphones,Electronics,2,11009,Delhi,22018
ORD00635,CUST04800,04-03-2022,Shoes,Fashion,4,33770,Pune,135080
ORD00636,CUST02200,04-11-2022,Laptop,Electronics,1,49146,Delhi,49146
ORD00637,CUST03554,22-10-2022,Mobile,Electronics,5,25652,Hyderabad,128260
ORD00638,CUST00501,20-10-2022,Mobile,Electronics,2,20737,Chennai,41474
